,city,state,lat,long
0,Holtsville,NY,40.8179,-73.0453
1,Holtsville,NY,40.8179,-73.0453
2,Holtsville,NY,40.8179,-73.0453
3,Agawam,MA,42.0658,-72.6209
4,Agawam,MA,42.0658,-72.6209
5,Amherst,MA,42.3729,-72.4509
6,Amherst,MA,42.3729,-72.4509
7,Amherst,MA,42.3729,-72.4509
8,Amherst,MA,42.3729,-72.4509
9,Amherst,MA,42.3729,-72.4509
10,Amherst,MA,42.3729,-72.4509
11,Amherst,MA,42.3729,-72.4509
12,Amherst,MA,42.3729,-72.4509
13,Amherst,MA,42.3729,-72.4509
14,Barre,MA,42.4208,-72.1062
15,Belchertown,MA,42.2748,-72.4019
16,Belchertown,MA,42.2748,-72.4019
17,Belchertown,MA,42.2748,-72.4019
18,Brimfield,MA,42.1266,-72.2046
19,Brimfield,MA,42.1266,-72.2046
20,Chicopee,MA,42.1608,-72.6034
21,Chicopee,MA,42.1608,-72.6034
22,Chicopee,MA,42.1608,-72.6034
23,Chicopee,MA,42.1608,-72.6034
24,Chicopee,MA,42.1608,-72.6034
25,Chicopee,MA,42.1608,-72.6034
26,Chicopee,MA,42.1608,-72.6034
27,Chicopee,MA,42.1608,-72.6034
28,Easthampton,MA,42.2929,-72.7176
29,East Longmeadow,MA,42.0617,-72.4988
30,East Longmeadow,MA,42.0617,-72.4988
31,East Longmeadow,MA,42.0617,-72.4988
32,Feeding Hills,MA,42.0705,-72.6752
33,Gilbertville,MA,42.3611,-72.2038
34,Granby,MA,42.2579,-72.5057
35,Granville,MA,42.0924,-72.9497
36,Hadley,MA,42.3563,-72.5850
37,Hadley,MA,42.3563,-72.5850
38,Hadley,MA,42.3563,-72.5850
39,Hadley,MA,42.3563,-72.5850
40,Hampden,MA,42.0730,-72.4166
41,Hatfield,MA,42.3863,-72.6059
42,Hatfield,MA,42.3863,-72.6059
43,Holyoke,MA,42.2227,-72.6405
44,Holyoke,MA,42.2227,-72.6405
45,Holyoke,MA,42.2227,-72.6405
46,Holyoke,MA,42.2227,-72.6405
47,Holyoke,MA,42.2227,-72.6405
48,Holyoke,MA,42.2227,-72.6405
49,Holyoke,MA,42.2227,-72.6405
50,Holyoke,MA,42.2227,-72.6405
51,Ludlow,MA,42.1920,-72.4587
52,Ludlow,MA,42.1920,-72.4587
53,Ludlow,MA,42.1920,-72.4587
54,Ludlow,MA,42.1920,-72.4587
55,Monson,MA,42.0955,-72.3129
56,Northampton,MA,42.3296,-72.6251
57,Northampton,MA,42.3296,-72.6251
58,Northampton,MA,42.3296,-72.6251
59,Northampton,MA,42.3296,-72.6251
60,Northampton,MA,42.3296,-72.6251
61,Northampton,MA,42.3296,-72.6251
62,Palmer,MA,42.1921,-72.3077
63,Shutesbury,MA,42.4630,-72.4200
64,Southampton,MA,42.2306,-72.7410
65,South Hadley,MA,42.2586,-72.5759
66,South Hadley,MA,42.2586,-72.5759
67,South Hadley,MA,42.2586,-72.5759
68,Southwick,MA,42.0499,-72.7722
69,Southwick,MA,42.0499,-72.7722
70,Southwick,MA,42.0499,-72.7722
71,Southwick,MA,42.0499,-72.7722
72,Southwick,MA,42.0499,-72.7722
73,Ware,MA,42.2889,-72.2776
74,Ware,MA,42.2889,-72.2776
75,Ware,MA,42.2889,-72.2776
76,Ware,MA,42.2889,-72.2776
77,Westfield,MA,42.1627,-72.7714
78,Westfield,MA,42.1627,-72.7714
79,Westfield,MA,42.1627,-72.7714
80,Westfield,MA,42.1627,-72.7714
81,Westfield,MA,42.1627,-72.7714
82,West Springfield,MA,42.1257,-72.6417
83,West Springfield,MA,42.1257,-72.6417
84,West Springfield,MA,42.1257,-72.6417
85,West Springfield,MA,42.1257,-72.6417
86,West Springfield,MA,42.1257,-72.6417
87,West Springfield,MA,42.1257,-72.6417
88,Whately,MA,42.4399,-72.6353
89,Whately,MA,42.4399,-72.6353
90,Wilbraham,MA,42.1347,-72.4322
91,Wilbraham,MA,42.1347,-72.4322
92,Wilbraham,MA,42.1347,-72.4322
93,Wilbraham,MA,42.1347,-72.4322
94,Wilbraham,MA,42.1347,-72.4322
95,Springfield,MA,42.1057,-72.5981
96,Springfield,MA,42.1057,-72.5981
97,Springfield,MA,42.1057,-72.5981
98,Springfield,MA,42.1057,-72.5981
99,Springfield,MA,42.1057,-72.5981
100,Springfield,MA,42.1057,-72.5981
101,Springfield,MA,42.1057,-72.5981
102,Springfield,MA,42.1057,-72.5981
103,Springfield,MA,42.1057,-72.5981
104,Springfield,MA,42.1057,-72.5981
105,Springfield,MA,42.1057,-72.5981
106,Springfield,MA,42.1057,-72.5981
107,Springfield,MA,42.1057,-72.5981
108,Springfield,MA,42.1057,-72.5981
109,Springfield,MA,42.1057,-72.5981
110,Springfield,MA,42.1057,-72.5981
111,Springfield,MA,42.1057,-72.5981
112,Springfield,MA,42.1057,-72.5981
113,Springfield,MA,42.1057,-72.5981
114,Springfield,MA,42.1057,-72.5981
115,Springfield,MA,42.1057,-72.5981
116,Springfield,MA,42.1057,-72.5981
117,Springfield,MA,42.1057,-72.5981
118,Springfield,MA,42.1057,-72.5981
119,Springfield,MA,42.1057,-72.5981
120,Springfield,MA,42.1057,-72.5981
121,Springfield,MA,42.1057,-72.5981
122,Springfield,MA,42.1057,-72.5981
123,Longmeadow,MA,42.0506,-72.5659
124,Longmeadow,MA,42.0506,-72.5659
125,Longmeadow,MA,42.0506,-72.5659
126,Pittsfield,MA,42.4665,-73.2894
127,Pittsfield,MA,42.4665,-73.2894
128,Pittsfield,MA,42.4665,-73.2894
129,Pittsfield,MA,42.4665,-73.2894
130,Pittsfield,MA,42.4665,-73.2894
131,Pittsfield,MA,42.4665,-73.2894
132,Pittsfield,MA,42.4665,-73.2894
133,Pittsfield,MA,42.4665,-73.2894
134,Pittsfield,MA,42.4665,-73.2894
135,Pittsfield,MA,42.4665,-73.2894
136,Pittsfield,MA,42.4665,-73.2894
137,Pittsfield,MA,42.4665,-73.2894
138,Pittsfield,MA,42.4665,-73.2894
139,Adams,MA,42.6271,-73.1187
140,Becket,MA,42.3241,-73.1309
141,Cheshire,MA,42.5582,-73.1479
142,Cheshire,MA,42.5582,-73.1479
143,Cheshire,MA,42.5582,-73.1479
144,Dalton,MA,42.4766,-73.1467
145,Great Barrington,MA,42.1712,-73.3303
146,Great Barrington,MA,42.1712,-73.3303
147,Hinsdale,MA,42.3959,-73.0763
148,Hinsdale,MA,42.3959,-73.0763
149,Lanesboro,MA,42.5607,-73.2444
150,Lee,MA,42.2880,-73.2069
151,Lenox,MA,42.3665,-73.2711
152,North Adams,MA,42.6956,-73.0880
153,North Adams,MA,42.6956,-73.0880
154,North Adams,MA,42.6956,-73.0880
155,North Adams,MA,42.6956,-73.0880
156,North Adams,MA,42.6956,-73.0880
157,North Adams,MA,42.6956,-73.0880
158,Savoy,MA,42.5896,-73.0230
159,Sheffield,MA,42.1039,-73.3677
160,Sheffield,MA,42.1039,-73.3677
161,Sheffield,MA,42.1039,-73.3677
162,Sheffield,MA,42.1039,-73.3677
163,Stockbridge,MA,42.2968,-73.3259
164,Stockbridge,MA,42.2968,-73.3259
165,West Stockbridge,MA,42.2887,-73.3778
166,Williamstown,MA,42.6423,-73.2526
167,Williamstown,MA,42.6423,-73.2526
168,Williamstown,MA,42.6423,-73.2526
169,Windsor,MA,42.5131,-73.0502
170,Windsor,MA,42.5131,-73.0502
171,Windsor,MA,42.5131,-73.0502
172,Greenfield,MA,42.6319,-72.5974
173,Greenfield,MA,42.6319,-72.5974
174,Greenfield,MA,42.6319,-72.5974
175,Greenfield,MA,42.6319,-72.5974
176,Greenfield,MA,42.6319,-72.5974
177,Athol,MA,42.5607,-72.1839
178,Athol,MA,42.5607,-72.1839
179,Bernardston,MA,42.6901,-72.5851
180,Bernardston,MA,42.6901,-72.5851
181,Deerfield,MA,42.5400,-72.6184
182,Deerfield,MA,42.5400,-72.6184
183,Erving,MA,42.6089,-72.4246
184,Erving,MA,42.6089,-72.4246
185,Heath,MA,42.6657,-72.8333
186,Millers Falls,MA,42.5739,-72.4842
187,Montague,MA,42.5482,-72.5112
188,Gill,MA,42.6384,-72.5095
189,New Salem,MA,42.4260,-72.3164
190,Northfield,MA,42.6665,-72.4469
191,Orange,MA,42.6205,-72.2944
192,Orange,MA,42.6205,-72.2944
193,Shelburne Falls,MA,42.6014,-72.7391
194,Sunderland,MA,42.4661,-72.5555
195,Turners Falls,MA,42.5934,-72.5400
196,Warwick,MA,42.6663,-72.3449
197,Fitchburg,MA,42.5828,-71.8066
198,Fitchburg,MA,42.5828,-71.8066
199,Fitchburg,MA,42.5828,-71.8066
200,Fitchburg,MA,42.5828,-71.8066
201,Fitchburg,MA,42.5828,-71.8066
202,Fitchburg,MA,42.5828,-71.8066
203,Fitchburg,MA,42.5828,-71.8066
204,Fitchburg,MA,42.5828,-71.8066
205,Ashburnham,MA,42.6557,-71.9220
206,Ashburnham,MA,42.6557,-71.9220
207,Ashby,MA,42.6736,-71.8343
208,Ashby,MA,42.6736,-71.8343
209,Baldwinville,MA,42.6001,-72.0863
210,Gardner,MA,42.5900,-71.9861
211,Gardner,MA,42.5900,-71.9861
212,Gardner,MA,42.5900,-71.9861
213,Gardner,MA,42.5900,-71.9861
214,Gardner,MA,42.5900,-71.9861
215,Gardner,MA,42.5900,-71.9861
216,Westminster,MA,42.5750,-71.9988
217,Groton,MA,42.6162,-71.5768
218,Groton,MA,42.6162,-71.5768
219,Hubbardston,MA,42.4842,-72.0112
220,Leominster,MA,42.5245,-71.7722
221,Leominster,MA,42.5245,-71.7722
222,Leominster,MA,42.5245,-71.7722
223,Leominster,MA,42.5245,-71.7722
224,Leominster,MA,42.5245,-71.7722
225,Leominster,MA,42.5245,-71.7722
226,Leominster,MA,42.5245,-71.7722
227,Leominster,MA,42.5245,-71.7722
228,Leominster,MA,42.5245,-71.7722
229,Littleton,MA,42.5380,-71.4850
230,Lunenburg,MA,42.5871,-71.7209
231,Lunenburg,MA,42.5871,-71.7209
232,Pepperell,MA,42.6655,-71.5994
233,Shirley,MA,42.5795,-71.6445
234,Shirley,MA,42.5795,-71.6445
235,Shirley,MA,42.5795,-71.6445
236,Still River,MA,42.4844,-71.6290
237,Townsend,MA,42.6596,-71.7023
238,Townsend,MA,42.6596,-71.7023
239,Winchendon,MA,42.6609,-72.0489
240,Auburn,MA,42.1957,-71.8461
241,Auburn,MA,42.1957,-71.8461
242,Auburn,MA,42.1957,-71.8461
243,Auburn,MA,42.1957,-71.8461
244,Blackstone,MA,42.0395,-71.5307
245,Blackstone,MA,42.0395,-71.5307
246,Boylston,MA,42.3540,-71.7174
247,Boylston,MA,42.3540,-71.7174
248,Charlton,MA,42.1318,-71.9732
249,Charlton,MA,42.1318,-71.9732
250,Charlton,MA,42.1318,-71.9732
251,Charlton,MA,42.1318,-71.9732
252,East Brookfield,MA,42.2073,-72.0489
253,Douglas,MA,42.0546,-71.7547
254,Douglas,MA,42.0546,-71.7547
255,Grafton,MA,42.2030,-71.6811
256,Grafton,MA,42.2030,-71.6811
257,Grafton,MA,42.2030,-71.6811
258,Grafton,MA,42.2030,-71.6811
259,Grafton,MA,42.2030,-71.6811
260,Holden,MA,42.3338,-71.8533
261,Holden,MA,42.3338,-71.8533
262,Lancaster,MA,42.4721,-71.6676
263,Lancaster,MA,42.4721,-71.6676
264,Leicester,MA,42.2401,-71.9188
265,Leicester,MA,42.2401,-71.9188
266,Leicester,MA,42.2401,-71.9188
267,Leicester,MA,42.2401,-71.9188
268,Millbury,MA,42.1908,-71.7795
269,Millbury,MA,42.1908,-71.7795
270,Millbury,MA,42.1908,-71.7795
271,Millville,MA,42.0395,-71.5773
272,New Braintree,MA,42.3205,-72.1295
273,Northborough,MA,42.3301,-71.6352
274,Northborough,MA,42.3301,-71.6352
275,Northborough,MA,42.3301,-71.6352
276,Northborough,MA,42.3301,-71.6352
277,North Brookfield,MA,42.2689,-72.0829
278,North Brookfield,MA,42.2689,-72.0829
279,North Grafton,MA,42.2248,-71.6893
280,Oxford,MA,42.1215,-71.8540
281,Oxford,MA,42.1215,-71.8540
282,Oxford,MA,42.1215,-71.8540
283,Princeton,MA,42.4569,-71.8908
284,Rutland,MA,42.3831,-71.9616
285,Rutland,MA,42.3831,-71.9616
286,Rutland,MA,42.3831,-71.9616
287,Rutland,MA,42.3831,-71.9616
288,Shrewsbury,MA,42.2868,-71.7136
289,Shrewsbury,MA,42.2868,-71.7136
290,Shrewsbury,MA,42.2868,-71.7136
291,Shrewsbury,MA,42.2868,-71.7136
292,Shrewsbury,MA,42.2868,-71.7136
293,Shrewsbury,MA,42.2868,-71.7136
294,Shrewsbury,MA,42.2868,-71.7136
295,Southbridge,MA,42.0676,-72.0440
296,Southbridge,MA,42.0676,-72.0440
297,Southbridge,MA,42.0676,-72.0440
298,Southbridge,MA,42.0676,-72.0440
299,Southbridge,MA,42.0676,-72.0440
300,Southbridge,MA,42.0676,-72.0440
301,Southbridge,MA,42.0676,-72.0440
302,Spencer,MA,42.2480,-71.9907
303,Spencer,MA,42.2480,-71.9907
304,Sturbridge,MA,42.1016,-72.0798
305,Sturbridge,MA,42.1016,-72.0798
306,Sturbridge,MA,42.1016,-72.0798
307,Sturbridge,MA,42.1016,-72.0798
308,Sturbridge,MA,42.1016,-72.0798
309,Upton,MA,42.1761,-71.6045
310,Upton,MA,42.1761,-71.6045
311,Uxbridge,MA,42.0625,-71.6437
312,Uxbridge,MA,42.0625,-71.6437
313,Uxbridge,MA,42.0625,-71.6437
314,Webster,MA,42.0582,-71.8481
315,Webster,MA,42.0582,-71.8481
316,Webster,MA,42.0582,-71.8481
317,Webster,MA,42.0582,-71.8481
318,Webster,MA,42.0582,-71.8481
319,Webster,MA,42.0582,-71.8481
320,Webster,MA,42.0582,-71.8481
321,Webster,MA,42.0582,-71.8481
322,Webster,MA,42.0582,-71.8481
323,Webster,MA,42.0582,-71.8481
324,Dudley,MA,42.0597,-71.9368
325,Dudley,MA,42.0597,-71.9368
326,Dudley,MA,42.0597,-71.9368
327,Dudley,MA,42.0597,-71.9368
328,Westborough,MA,42.26,-71.61
329,Westborough,MA,42.26,-71.61
330,Westborough,MA,42.26,-71.61
331,West Boylston,MA,42.3591,-71.7824
332,West Boylston,MA,42.3591,-71.7824
333,Whitinsville,MA,42.1257,-71.6641
334,Whitinsville,MA,42.1257,-71.6641
335,Worcester,MA,42.2627,-71.8028
336,Worcester,MA,42.2627,-71.8028
337,Worcester,MA,42.2627,-71.8028
338,Worcester,MA,42.2627,-71.8028
339,Worcester,MA,42.2627,-71.8028
340,Worcester,MA,42.2627,-71.8028
341,Worcester,MA,42.2627,-71.8028
342,Worcester,MA,42.2627,-71.8028
343,Worcester,MA,42.2627,-71.8028
344,Worcester,MA,42.2627,-71.8028
345,Worcester,MA,42.2627,-71.8028
346,Worcester,MA,42.2627,-71.8028
347,Worcester,MA,42.2627,-71.8028
348,Worcester,MA,42.2627,-71.8028
349,Worcester,MA,42.2627,-71.8028
350,Worcester,MA,42.2627,-71.8028
351,Worcester,MA,42.2627,-71.8028
352,Worcester,MA,42.2627,-71.8028
353,Worcester,MA,42.2627,-71.8028
354,Worcester,MA,42.2627,-71.8028
355,Worcester,MA,42.2627,-71.8028
356,Worcester,MA,42.2627,-71.8028
357,Worcester,MA,42.2627,-71.8028
358,Worcester,MA,42.2627,-71.8028
359,Worcester,MA,42.2627,-71.8028
360,Worcester,MA,42.2627,-71.8028
361,Worcester,MA,42.2627,-71.8028
362,Worcester,MA,42.2627,-71.8028
363,Worcester,MA,42.2627,-71.8028
364,Worcester,MA,42.2627,-71.8028
365,Worcester,MA,42.2627,-71.8028
366,Worcester,MA,42.2627,-71.8028
367,Worcester,MA,42.2627,-71.8028
368,Worcester,MA,42.2627,-71.8028
369,Worcester,MA,42.2627,-71.8028
370,Worcester,MA,42.2627,-71.8028
371,Worcester,MA,42.2627,-71.8028
372,Worcester,MA,42.2627,-71.8028
373,Paxton,MA,42.3152,-71.9345
374,Framingham,MA,42.3232,-71.4352
375,Framingham,MA,42.3232,-71.4352
376,Framingham,MA,42.3232,-71.4352
377,Framingham,MA,42.3232,-71.4352
378,Framingham,MA,42.3232,-71.4352
379,Framingham,MA,42.3232,-71.4352
380,Framingham,MA,42.3232,-71.4352
381,Framingham,MA,42.3232,-71.4352
382,Framingham,MA,42.3232,-71.4352
383,Framingham,MA,42.3232,-71.4352
384,Boxborough,MA,42.4914,-71.5177
385,Acton,MA,42.4842,-71.4395
386,Acton,MA,42.4842,-71.4395
387,Ashland,MA,42.2594,-71.4683
388,Bedford,MA,42.4999,-71.2753
389,Bedford,MA,42.4999,-71.2753
390,Concord,MA,42.4606,-71.3642
391,Concord,MA,42.4606,-71.3642
392,Hopedale,MA,42.1270,-71.5358
393,Hopedale,MA,42.1270,-71.5358
394,Hopkinton,MA,42.2266,-71.5315
395,Hopkinton,MA,42.2266,-71.5315
396,Hopkinton,MA,42.2266,-71.5315
397,Hudson,MA,42.3891,-71.5388
398,Marlborough,MA,42.3459,-71.5509
399,Marlborough,MA,42.3459,-71.5509
400,Marlborough,MA,42.3459,-71.5509
401,Marlborough,MA,42.3459,-71.5509
402,Marlborough,MA,42.3459,-71.5509
403,Marlborough,MA,42.3459,-71.5509
404,Marlborough,MA,42.3459,-71.5509
405,Marlborough,MA,42.3459,-71.5509
406,Maynard,MA,42.4285,-71.4577
407,Maynard,MA,42.4285,-71.4577
408,Maynard,MA,42.4285,-71.4577
409,Mendon,MA,42.1038,-71.5446
410,Mendon,MA,42.1038,-71.5446
411,Milford,MA,42.1538,-71.5258
412,Milford,MA,42.1538,-71.5258
413,Milford,MA,42.1538,-71.5258
414,Milford,MA,42.1538,-71.5258
415,Milford,MA,42.1538,-71.5258
416,Natick,MA,42.2872,-71.3523
417,Natick,MA,42.2872,-71.3523
418,Natick,MA,42.2872,-71.3523
419,Natick,MA,42.2872,-71.3523
420,Natick,MA,42.2872,-71.3523
421,Natick,MA,42.2872,-71.3523
422,Natick,MA,42.2872,-71.3523
423,Natick,MA,42.2872,-71.3523
424,Southborough,MA,42.2965,-71.5352
425,Lincoln,MA,42.4272,-71.3124
426,Lincoln,MA,42.4272,-71.3124
427,Stow,MA,42.4299,-71.5036
428,Stow,MA,42.4299,-71.5036
429,Sudbury,MA,42.3888,-71.4230
430,Sudbury,MA,42.3888,-71.4230
431,Sudbury,MA,42.3888,-71.4230
432,Wayland,MA,42.3612,-71.3629
433,Woburn,MA,42.4895,-71.1589
434,Woburn,MA,42.4895,-71.1589
435,Woburn,MA,42.4895,-71.1589
436,Woburn,MA,42.4895,-71.1589
437,Woburn,MA,42.4895,-71.1589
438,Woburn,MA,42.4895,-71.1589
439,Burlington,MA,42.5060,-71.2045
440,Burlington,MA,42.5060,-71.2045
441,Burlington,MA,42.5060,-71.2045
442,Burlington,MA,42.5060,-71.2045
443,Andover,MA,42.6496,-71.1660
444,Andover,MA,42.6496,-71.1660
445,Andover,MA,42.6496,-71.1660
446,Billerica,MA,42.5491,-71.2559
447,Billerica,MA,42.5491,-71.2559
448,Billerica,MA,42.5491,-71.2559
449,Billerica,MA,42.5491,-71.2559
450,Billerica,MA,42.5491,-71.2559
451,Chelmsford,MA,42.5878,-71.3518
452,Chelmsford,MA,42.5878,-71.3518
453,Chelmsford,MA,42.5878,-71.3518
454,Dracut,MA,42.6926,-71.3090
455,Dracut,MA,42.6926,-71.3090
456,Dracut,MA,42.6926,-71.3090
457,Dunstable,MA,42.6732,-71.5022
458,Haverhill,MA,42.7952,-71.0556
459,Haverhill,MA,42.7952,-71.0556
460,Haverhill,MA,42.7952,-71.0556
461,Haverhill,MA,42.7952,-71.0556
462,Haverhill,MA,42.7952,-71.0556
463,Haverhill,MA,42.7952,-71.0556
464,Haverhill,MA,42.7952,-71.0556
465,Haverhill,MA,42.7952,-71.0556
466,Haverhill,MA,42.7952,-71.0556
467,Haverhill,MA,42.7952,-71.0556
468,Georgetown,MA,42.7238,-70.9782
469,Georgetown,MA,42.7238,-70.9782
470,Georgetown,MA,42.7238,-70.9782
471,Georgetown,MA,42.7238,-70.9782
472,Lawrence,MA,42.7059,-71.1598
473,Lawrence,MA,42.7059,-71.1598
474,Lawrence,MA,42.7059,-71.1598
475,Lawrence,MA,42.7059,-71.1598
476,Lawrence,MA,42.7059,-71.1598
477,Lawrence,MA,42.7059,-71.1598
478,Lawrence,MA,42.7059,-71.1598
479,Methuen,MA,42.7319,-71.1858
480,Methuen,MA,42.7319,-71.1858
481,Methuen,MA,42.7319,-71.1858
482,Methuen,MA,42.7319,-71.1858
483,Methuen,MA,42.7319,-71.1858
484,Methuen,MA,42.7319,-71.1858
485,Methuen,MA,42.7319,-71.1858
486,Methuen,MA,42.7319,-71.1858
487,Methuen,MA,42.7319,-71.1858
488,Methuen,MA,42.7319,-71.1858
489,Methuen,MA,42.7319,-71.1858
490,Methuen,MA,42.7319,-71.1858
491,Methuen,MA,42.7319,-71.1858
492,Methuen,MA,42.7319,-71.1858
493,Methuen,MA,42.7319,-71.1858
494,Methuen,MA,42.7319,-71.1858
495,Methuen,MA,42.7319,-71.1858
496,North Andover,MA,42.6730,-71.0880
497,North Andover,MA,42.6730,-71.0880
498,North Andover,MA,42.6730,-71.0880
499,Lowell,MA,42.6556,-71.3035
500,Lowell,MA,42.6556,-71.3035
501,Lowell,MA,42.6556,-71.3035
502,Lowell,MA,42.6556,-71.3035
503,Lowell,MA,42.6556,-71.3035
504,Lowell,MA,42.6556,-71.3035
505,Lowell,MA,42.6556,-71.3035
506,Lowell,MA,42.6556,-71.3035
507,Lowell,MA,42.6556,-71.3035
508,Lowell,MA,42.6556,-71.3035
509,Lowell,MA,42.6556,-71.3035
510,Lowell,MA,42.6556,-71.3035
511,Lowell,MA,42.6556,-71.3035
512,Lowell,MA,42.6556,-71.3035
513,Lowell,MA,42.6556,-71.3035
514,Lowell,MA,42.6556,-71.3035
515,Lowell,MA,42.6556,-71.3035
516,Lowell,MA,42.6556,-71.3035
517,Lowell,MA,42.6556,-71.3035
518,Lowell,MA,42.6556,-71.3035
519,Lowell,MA,42.6556,-71.3035
520,Lowell,MA,42.6556,-71.3035
521,North Reading,MA,42.5805,-71.0870
522,North Reading,MA,42.5805,-71.0870
523,Reading,MA,42.5333,-71.1036
524,Reading,MA,42.5333,-71.1036
525,Tewksbury,MA,42.6111,-71.2316
526,Tewksbury,MA,42.6111,-71.2316
527,Tewksbury,MA,42.6111,-71.2316
528,Tewksbury,MA,42.6111,-71.2316
529,Tewksbury,MA,42.6111,-71.2316
530,Tewksbury,MA,42.6111,-71.2316
531,Tyngsboro,MA,42.6588,-71.4330
532,Tyngsboro,MA,42.6588,-71.4330
533,Wakefield,MA,42.5013,-71.0667
534,Wakefield,MA,42.5013,-71.0667
535,Wakefield,MA,42.5013,-71.0667
536,Wakefield,MA,42.5013,-71.0667
537,Wakefield,MA,42.5013,-71.0667
538,Wakefield,MA,42.5013,-71.0667
539,Wakefield,MA,42.5013,-71.0667
540,Wakefield,MA,42.5013,-71.0667
541,Wakefield,MA,42.5013,-71.0667
542,Wakefield,MA,42.5013,-71.0667
543,Westford,MA,42.5890,-71.4417
544,Westford,MA,42.5890,-71.4417
545,Westford,MA,42.5890,-71.4417
546,Westford,MA,42.5890,-71.4417
547,Wilmington,MA,42.5653,-71.1747
548,Wilmington,MA,42.5653,-71.1747
549,Wilmington,MA,42.5653,-71.1747
550,Winchester,MA,42.4499,-71.1500
551,Lynn,MA,42.4605,-70.9461
552,Lynn,MA,42.4605,-70.9461
553,Lynn,MA,42.4605,-70.9461
554,Lynn,MA,42.4605,-70.9461
555,Lynn,MA,42.4605,-70.9461
556,Lynn,MA,42.4605,-70.9461
557,Lynn,MA,42.4605,-70.9461
558,Lynn,MA,42.4605,-70.9461
559,Lynn,MA,42.4605,-70.9461
560,Lynn,MA,42.4605,-70.9461
561,Lynn,MA,42.4605,-70.9461
562,Lynn,MA,42.4605,-70.9461
563,Lynn,MA,42.4605,-70.9461
564,Lynn,MA,42.4605,-70.9461
565,Lynn,MA,42.4605,-70.9461
566,Saugus,MA,42.4675,-71.0129
567,Saugus,MA,42.4675,-71.0129
568,Saugus,MA,42.4675,-71.0129
569,Saugus,MA,42.4675,-71.0129
570,Saugus,MA,42.4675,-71.0129
571,Swampscott,MA,42.4752,-70.9050
572,Amesbury,MA,42.8532,-70.9518
573,Amesbury,MA,42.8532,-70.9518
574,Amesbury,MA,42.8532,-70.9518
575,Amesbury,MA,42.8532,-70.9518
576,Beverly,MA,42.5678,-70.8581
577,Beverly,MA,42.5678,-70.8581
578,Beverly,MA,42.5678,-70.8581
579,Beverly,MA,42.5678,-70.8581
580,Beverly,MA,42.5678,-70.8581
581,Boxford,MA,42.6793,-71.0294
582,Danvers,MA,42.5768,-70.9514
583,Danvers,MA,42.5768,-70.9514
584,Danvers,MA,42.5768,-70.9514
585,Danvers,MA,42.5768,-70.9514
586,Danvers,MA,42.5768,-70.9514
587,Essex,MA,42.6323,-70.7784
588,Essex,MA,42.6323,-70.7784
589,Gloucester,MA,42.6310,-70.6834
590,Gloucester,MA,42.6310,-70.6834
591,Gloucester,MA,42.6310,-70.6834
592,Gloucester,MA,42.6310,-70.6834
593,Gloucester,MA,42.6310,-70.6834
594,Gloucester,MA,42.6310,-70.6834
595,Gloucester,MA,42.6310,-70.6834
596,Gloucester,MA,42.6310,-70.6834
597,Gloucester,MA,42.6310,-70.6834
598,Gloucester,MA,42.6310,-70.6834
599,Gloucester,MA,42.6310,-70.6834
600,Gloucester,MA,42.6310,-70.6834
601,Gloucester,MA,42.6310,-70.6834
602,Ipswich,MA,42.6829,-70.8473
603,Ipswich,MA,42.6829,-70.8473
604,Ipswich,MA,42.6829,-70.8473
605,Ipswich,MA,42.6829,-70.8473
606,Lynnfield,MA,42.5382,-71.0305
607,Manchester,MA,42.5795,-70.7651
608,Marblehead,MA,42.5002,-70.8649
609,Newburyport,MA,42.8142,-70.8745
610,Newburyport,MA,42.8142,-70.8745
611,Newburyport,MA,42.8142,-70.8745
612,Newburyport,MA,42.8142,-70.8745
613,Newbury,MA,42.7553,-70.8496
614,Newbury,MA,42.7553,-70.8496
615,Salisbury,MA,42.8503,-70.8633
616,Peabody,MA,42.5326,-70.9737
617,Peabody,MA,42.5326,-70.9737
618,Peabody,MA,42.5326,-70.9737
619,Peabody,MA,42.5326,-70.9737
620,Peabody,MA,42.5326,-70.9737
621,Peabody,MA,42.5326,-70.9737
622,Peabody,MA,42.5326,-70.9737
623,Peabody,MA,42.5326,-70.9737
624,Peabody,MA,42.5326,-70.9737
625,Rockport,MA,42.6605,-70.6162
626,Rockport,MA,42.6605,-70.6162
627,Rockport,MA,42.6605,-70.6162
628,Rockport,MA,42.6605,-70.6162
629,Rockport,MA,42.6605,-70.6162
630,Rockport,MA,42.6605,-70.6162
631,Rockport,MA,42.6605,-70.6162
632,Rowley,MA,42.7179,-70.8954
633,Rowley,MA,42.7179,-70.8954
634,Rowley,MA,42.7179,-70.8954
635,Salem,MA,42.5147,-70.9075
636,Salem,MA,42.5147,-70.9075
637,Salem,MA,42.5147,-70.9075
638,Salem,MA,42.5147,-70.9075
639,Salem,MA,42.5147,-70.9075
640,Topsfield,MA,42.6356,-70.9443
641,Topsfield,MA,42.6356,-70.9443
642,Topsfield,MA,42.6356,-70.9443
643,West Newbury,MA,42.7915,-70.9688
644,West Newbury,MA,42.7915,-70.9688
645,West Newbury,MA,42.7915,-70.9688
646,Bellingham,MA,42.0765,-71.4722
647,Bellingham,MA,42.0765,-71.4722
648,Bellingham,MA,42.0765,-71.4722
649,Bellingham,MA,42.0765,-71.4722
650,Bellingham,MA,42.0765,-71.4722
651,Bellingham,MA,42.0765,-71.4722
